x	y	name
5	5	gakra
5	896	bihyi
5	896	yihyi
5	793	kamyi
5	4	yimil
5	567	kaben
5	44	ngany
5	13	yihmu
5	982	beneh
5	8	gober
5	1	yibin
5	4	yarla
5	20	kamde
5	69	keley
5	1	binja
5	891	korle
5	4	biwab
5	34	yawku
5	4	hyawo
5	1	mirnd
5	85	dilem
5	68	ngunm
5	34	bimka
5	861	hdjen
5	4	yimon
5	24	kanga
5	71	hbady
5	3	ngaga
5	13	kayil
5	894	rakyi
5	13	yawmu
5	29	benba
5	65	buley
5	213	hnukd
5	209	ngamb
5	1	hkimu
5	2	biwul
5	10	yimye
5	220	hkebd
5	2	yilur
5	938	ngabo
5	1	kannu
5	96	djenk
5	2	hyige
5	2	dahmi
5	2	hkayi
5	117	kumhk
5	5	bodil
5	7	kahro
5	81	biyin
5	45	yimma
5	42	bidja
5	5	hdadj
5	7	biwor
5	137	ngand
5	968	bibad
5	6	bidje
5	71	wohng
5	868	yinuk
5	2	ngarl
5	64	dangy
5	219	ngeyd
5	6	nganj
5	3	bikuy
5	4	biyar
5	1090	kanem
5	8	kakan
5	102	djenw
5	2	bigal
5	46	yihbe
5	2	kenge
5	7	kabil
5	35	yihka
5	59	kanhw
5	83	yigon
5	2	yimnu
5	4	royhm
5	35	yihwo
5	37	yimda
5	965	yiboy
5	99	yawdj
5	215	dedjd
5	15	karru
5	9	warre
5	6	ngeyg
5	5	merre
5	6	yayme
5	7	yidel
5	16	kebke
5	20	kahya
5	52	ngunn
5	17	kakke
5	32	kabir
5	2	yirlo
5	1	yimok
5	33	kahwa
5	35	kamma
5	87	hgakn
5	835	kambo
5	4	dokmi
5	189	yiyib
5	5	djarr
5	34	balwo
5	32	wokda
5	109	ngahw
5	35	bihda
5	189	biyib
5	216	biyid
5	13	gakmu
5	100	gakdj
5	893	bikeb
5	1077	benem
5	896	yimyi
5	1	labba
5	7	ngunl
5	21	rakde
5	33	bidbu
5	225	yibod
5	65	madjy
5	96	hkakm
5	9	kahrr
5	35	bimku
5	0	yiyun
5	50	kabin
5	189	yiwkb
5	1010	karri
